,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
7348,-0.09776,0.12122,-0.64121,-9.27882,10.29303,0.08809,Jerry Fernström,-1.02472,-0.13872,-5.03239,-1.42880,False,-5.20884
7349,2.30670,0.73872,-3.62049,-8.87624,10.63359,0.55495,Jerry Fernström,0.86015,1.41002,-9.34986,-1.43619,False,113.52467
7350,0.89506,0.13374,-0.52411,-8.79451,10.31232,0.05920,Jerry Fernström,0.16284,1.19228,-8.16971,-0.88827,False,44.49083
7351,0.94038,0.04868,-1.16900,-8.90732,10.16486,0.05740,Jerry Fernström,1.50432,-0.59290,-8.26655,0.64591,False,46.43431
7352,0.38688,0.19827,-1.28774,-9.23317,10.80747,0.22551,Jerry Fernström,0.78732,0.52099,-10.62998,-1.69690,False,18.70017
7353,1.52038,-0.62187,-2.78741,-8.69544,10.51323,-0.65522,Erik Sven Williams,-1.64398,-1.32216,-11.11760,0.88057,False,74.62553
7354,-0.18228,1.41163,0.53709,-9.70007,10.61604,1.41947,Erik Sven Fernström,1.40250,2.16817,-8.94519,-0.96519,True,-8.84542
7355,0.80703,0.82835,2.43377,-9.26192,10.17039,0.70060,Erik Sven Fernström,-1.08423,-0.79622,-10.92700,2.66506,True,41.56847
7356,-0.70123,-0.95635,6.78590,-8.96142,10.47281,-0.79931,Jerry från Solna,-0.44199,0.54379,-10.96267,0.82681,True,-31.66831
7357,2.63179,-0.10064,-3.81066,-9.36772,10.35308,-0.13902,Erik Sven Williams,0.70335,-1.95493,-10.61238,-0.59894,False,129.68435
7358,-0.04175,-0.31760,-2.33630,-9.77684,10.08952,-0.47148,Erik Sven Williams,0.73317,1.82494,-4.47725,-1.07318,False,-3.25579
7359,-0.05838,-0.24261,-0.15987,-9.28613,10.39004,-0.35358,Erik Sven Williams,-0.23198,-0.98309,-7.33733,-0.48058,False,-2.99878
7360,0.70013,-0.03954,-0.60363,-9.73055,10.27534,-0.06238,Erik Sven Williams,0.06894,1.31573,-9.77742,-3.76547,False,34.70450
7361,1.18781,-0.62063,-0.69791,-8.80963,10.12386,-0.62674,Erik Sven Williams,-0.53262,0.44735,-9.07622,0.59687,False,59.04130
7362,1.17896,-0.28145,-0.14928,-10.00367,10.30380,-0.18437,Erik Sven Williams,-0.62525,-0.94464,-6.62503,-0.34322,False,58.87360
7363,1.45882,-0.42893,-2.18977,-8.87742,10.09916,-0.31592,Erik Sven Williams,-0.47127,0.55831,-8.35156,0.24140,False,71.84625
7364,0.54310,-0.67085,-6.16340,-9.43786,10.51003,-0.64671,Erik Sven Williams,0.64445,-1.29191,-11.04302,-0.88415,False,24.07318
7365,1.08412,0.26578,-5.32647,-9.53147,10.07817,0.24893,Jerry Fernström,0.74070,1.22839,-11.67172,3.21770,False,51.54295
7366,2.01778,-0.92005,-2.26750,-9.23473,10.41093,-1.02084,Jerry från Solna,-3.34491,-2.45423,-11.51624,0.50761,False,99.75541
7367,-0.51645,0.07350,0.31515,-8.66235,9.98626,-0.05874,Jerry Fernström,-1.52851,0.65557,-8.39745,-2.76523,True,-25.66514
7368,1.57031,0.73730,1.50300,-9.55837,10.13062,0.78076,Jerry Fernström,-0.55392,0.84026,-7.85697,-2.07258,True,79.26686
7369,1.22529,-0.29998,1.63173,-8.96954,9.91005,-0.35606,Erik Sven Williams,-0.82917,0.31111,-8.18418,-1.74884,True,62.08033
7370,1.87773,0.09772,1.56722,-9.62676,10.01770,0.07567,Jerry Fernström,-1.06988,2.02464,-5.05380,-0.68988,True,94.67030
7371,0.45589,-0.07422,-4.93685,-9.16791,9.91027,0.00451,Erik Sven Williams,-0.25520,-0.49013,-7.27366,-2.15497,False,20.32607
7372,1.40139,-0.25666,-5.84354,-8.55419,10.46519,-0.32274,Erik Sven Williams,0.62046,0.72338,-8.16418,-0.10989,False,67.14785
7373,2.77654,0.79309,-2.20655,-9.55214,10.88619,0.87473,Erik Sven Fernström,1.57907,0.73653,-9.55756,-2.23985,False,137.72392
7374,3.14692,-0.04791,-5.24906,-9.73729,10.45540,0.02141,Erik Sven Williams,0.75608,2.89567,-9.00034,-1.81068,False,154.72147
7375,-0.08892,-0.81775,0.49372,-9.54975,10.07497,-0.73705,Jerry från Solna,1.16952,-0.21040,-6.82819,-1.48995,False,-4.19925
7376,0.07712,-0.18237,3.46131,-8.84240,10.77957,-0.13832,Erik Sven Williams,-1.38754,0.98940,-10.25546,-3.29209,True,5.58651
7377,1.88737,-1.00495,0.04009,-8.86440,10.48721,-1.06764,Jerry från Solna,0.01714,0.66430,-10.91055,1.31026,False,94.38854
7378,0.06044,-0.91966,4.32504,-8.99190,9.94918,-0.84783,Jerry från Solna,-1.20333,-1.43669,-7.51066,-2.01871,True,5.18447
7379,0.77642,-0.28427,-3.13065,-9.51459,10.13979,-0.21485,Erik Sven Williams,-0.64277,-0.80051,-9.39894,-1.81365,False,37.25568
7380,1.80981,-0.07420,-2.78450,-8.67822,10.39586,-0.12797,Erik Sven Williams,-1.21660,1.14788,-10.41543,-1.08262,False,89.09812
7381,1.24963,1.20419,-12.50478,-9.38751,10.59610,1.17485,Erik Sven Fernström,0.14590,1.24259,-11.00339,1.15170,False,56.22888
7382,2.21757,0.77661,0.36019,-9.05774,10.81892,0.78486,Erik Sven Fernström,0.47624,0.11373,-8.58034,0.90533,True,111.05850
7383,1.97146,-0.30578,-2.08548,-9.83028,10.40039,-0.25912,Erik Sven Williams,0.45700,-1.59183,-8.95127,-2.77352,False,97.53015
7384,0.29211,0.58496,-0.93941,-9.60893,10.40368,0.69174,Jerry Fernström,-0.28304,0.31355,-7.21147,-0.73375,False,14.13556
7385,0.26474,0.72066,-0.99708,-9.96058,10.02942,0.90040,Jerry Fernström,-0.14825,-1.67949,-9.31752,-2.29495,False,12.73864
7386,-0.97870,0.08349,1.29466,-9.43508,10.20199,0.04749,Jerry Fernström,1.75656,0.35155,-7.67062,0.63827,True,-48.28744
7387,1.54412,0.62753,-2.94733,-8.72608,10.38071,0.62749,Jerry Fernström,-0.42370,0.83221,-8.34095,-1.64455,False,75.73253
7388,-0.17665,-0.00151,-2.04444,-9.80930,10.12448,-0.07948,Erik Sven Williams,0.60871,-1.47541,-8.78424,-2.74192,False,-9.85496
7389,2.05693,0.21840,0.00025,-8.84038,10.54359,0.06244,Jerry Fernström,1.24592,0.18394,-10.24805,-0.23244,True,102.84674
7390,0.72254,1.21232,-6.76275,-9.59380,10.04942,1.27292,Erik Sven Fernström,-1.25281,-0.58994,-5.34788,-2.50349,False,32.74563
7391,2.53739,0.92578,-3.70259,-9.04841,10.25859,1.12967,Erik Sven Fernström,1.06256,-0.42648,-6.23528,-1.82104,False,125.01816
7392,1.60181,0.40343,-4.42344,-9.16449,10.25722,0.40188,Jerry Fernström,-1.66975,-0.65313,-9.41582,-1.63940,False,77.87862
7393,2.37247,-0.38924,-8.24994,-8.91722,10.70014,-0.33849,Erik Sven Williams,2.55050,-0.40266,-10.11701,-1.28493,False,114.49863
7394,0.60669,-0.52368,-1.20611,-9.27098,10.64469,-0.55952,Erik Sven Williams,-0.33377,-1.04856,-8.59314,-0.69450,False,29.73125
7395,0.91628,-0.68764,0.20668,-8.86227,10.51129,-0.60178,Erik Sven Williams,-1.85288,-0.37267,-10.66753,1.08147,False,45.91738
7396,-0.82192,-0.71310,-0.70033,-8.94237,10.48746,-0.88946,Erik Sven Williams,1.18061,0.78969,-6.70250,-0.33652,False,-41.44601
7397,0.96133,-0.21411,-6.92275,-8.85411,10.12289,-0.27124,Erik Sven Williams,1.54359,0.12523,-9.88797,4.11898,False,44.60528
7398,0.33124,-0.23262,4.23723,-9.05458,10.13578,-0.29490,Erik Sven Williams,2.00395,0.32381,-7.28021,-2.07295,True,18.68047
7399,1.95853,1.15044,-0.45595,-9.67574,9.99842,1.11840,Erik Sven Fernström,0.27324,0.59190,-7.65681,-2.73830,True,97.69855
7400,0.54814,-0.68772,-1.74595,-8.83372,10.26979,-0.72557,Erik Sven Williams,0.35916,0.12857,-8.47109,-0.77564,False,26.53425
7401,0.96344,-0.63299,0.77583,-9.00363,10.16458,-0.50338,Erik Sven Williams,2.02891,2.81140,-9.71113,-2.43447,True,48.55997
7402,2.67878,1.85719,-2.36900,-9.62045,10.08416,2.10287,Jerry Williams,0.74021,0.22496,-9.25237,-1.78507,False,132.75431
7403,2.66205,0.17489,1.09597,-9.97557,10.03194,0.04006,Jerry Fernström,1.30192,2.19490,-8.05275,-5.60538,True,133.65071
7404,0.97281,0.27598,3.30677,-9.86839,10.25167,0.19297,Jerry Fernström,-0.89610,-1.28299,-10.28559,-2.15080,True,50.29367
7405,1.89621,-0.23816,-4.24287,-9.27771,10.17566,-0.01426,Erik Sven Williams,-0.26270,-0.14261,-7.05090,-0.20882,False,92.68910
7406,2.10155,0.47408,0.12370,-9.43267,10.16708,0.58691,Jerry Fernström,-0.52658,-0.80830,-7.99188,-0.21842,True,105.13940
7407,1.56399,0.96060,4.28132,-9.42506,10.25170,0.85583,Erik Sven Fernström,1.08449,2.76075,-6.97810,-0.08167,True,80.33996
7408,0.54234,-0.36676,0.51208,-8.78687,10.67597,-0.41730,Erik Sven Williams,1.17657,0.34897,-9.44544,-2.03378,True,27.37306
7409,0.67080,-0.06990,1.15960,-8.77480,10.59429,0.11235,Erik Sven Williams,0.18656,0.84665,-9.78462,-2.37901,True,34.11974
7410,3.39502,0.89883,-3.47540,-8.70400,9.88181,0.84975,Erik Sven Fernström,-2.21570,1.68495,-9.85618,-0.95530,False,168.01314
7411,2.06906,-1.34353,0.60769,-9.01221,10.15917,-1.44827,Jerry från Solna,0.12436,-1.29052,-7.76334,-2.76426,False,103.75674
7412,1.54578,-0.77691,5.55443,-8.90595,10.37937,-0.72527,Jerry från Solna,1.93568,0.30988,-11.43939,3.51689,True,80.06643
7413,1.61050,0.11929,-8.03246,-9.35251,10.75384,0.10407,Jerry Fernström,0.06377,0.00086,-8.24894,-1.92017,False,76.50853
7414,1.47983,0.24959,-2.13290,-9.45944,9.93647,0.26514,Jerry Fernström,0.29881,1.41109,-7.62803,-0.37896,False,72.92483
7415,-0.58595,0.37122,1.26027,-9.69736,10.43595,0.52777,Jerry Fernström,1.13917,0.00992,-8.59234,-3.99209,True,-28.66757
7416,2.99980,-0.70561,-2.88433,-9.44500,10.29167,-0.60509,Erik Sven Williams,0.32278,-0.79926,-9.58011,-3.33983,False,148.54765
7417,0.50894,-0.17200,1.87881,-9.15746,10.08586,-0.17728,Erik Sven Williams,-0.07690,-0.10898,-7.66010,-3.05800,True,26.38645
7418,2.39292,-0.02693,-5.35797,-9.45830,10.22233,0.03812,Erik Sven Williams,-1.30175,-0.56837,-9.18041,-2.24304,False,116.96721
7419,1.66263,1.51209,2.13661,-8.96361,10.44391,1.61137,Jerry Williams,1.52577,0.11451,-9.51344,-0.73402,True,84.19982
7420,-1.93358,0.07177,-2.39491,-9.27403,10.57801,0.00561,Jerry Fernström,-0.88310,-1.31855,-5.64006,1.04664,False,-97.87652
7421,1.13251,-0.79192,-4.94916,-9.36499,10.57776,-0.83083,Jerry från Solna,-0.23590,-0.78956,-7.02804,0.19537,False,54.15095
7422,0.91398,-1.70142,0.96961,-9.62240,10.30547,-1.79302,Jerry från Solna,1.38440,-0.59933,-8.36532,-2.47342,False,46.18374
7423,1.11915,-0.47590,2.00600,-9.26590,10.35612,-0.44631,Erik Sven Williams,0.70189,0.07635,-9.73612,-1.22279,True,56.96055
7424,1.57768,0.62606,1.37530,-8.89930,10.10967,0.69877,Jerry Fernström,4.39749,2.20397,-8.61274,-1.87116,True,79.57185
7425,2.50060,-0.17160,-5.51934,-8.82740,10.80975,-0.33811,Erik Sven Williams,-0.26919,-1.65282,-9.08683,1.42100,False,122.27038
7426,1.95368,-0.46698,-0.41208,-8.88701,10.13130,-0.66666,Erik Sven Williams,-3.18046,-2.86122,-11.09808,2.58547,False,97.47781
7427,-0.18391,-0.65771,7.29184,-9.47880,9.98387,-0.83877,Erik Sven Williams,-0.93035,0.69204,-4.92135,-0.51282,True,-5.54959
7428,2.41517,0.29987,-2.44089,-9.12179,9.92904,0.42830,Jerry Fernström,2.04128,0.87966,-8.40661,-1.36148,False,119.53830
7429,1.73326,-0.56574,-3.76360,-9.30732,10.46569,-0.57569,Erik Sven Williams,1.40017,-0.28695,-11.70413,3.54112,False,84.78143
7430,2.13022,-0.35020,-5.62487,-8.70355,10.09795,-0.18239,Erik Sven Williams,0.26111,0.12810,-6.30615,-2.58482,False,103.69872
7431,1.06348,-0.22862,2.37597,-9.60025,10.19933,-0.29371,Erik Sven Williams,-0.31462,-0.35006,-9.53676,-2.68280,True,54.36190
7432,-0.46159,-0.00456,0.34038,-9.38164,9.98851,0.02295,Erik Sven Williams,0.90468,2.15538,-6.59666,-1.28470,True,-22.90920
7433,1.91722,-1.09804,-2.96192,-9.40682,10.60552,-0.98477,Jerry från Solna,0.96776,1.28487,-6.11619,-1.46509,False,94.38015
7434,-0.03633,-0.82440,1.23327,-9.05226,9.96767,-0.86276,Jerry från Solna,-0.32525,0.63737,-6.09835,-1.43130,True,-1.19966
7435,0.58023,0.45837,-0.59246,-8.83380,10.43311,0.34678,Jerry Fernström,0.18848,-0.57425,-7.84233,-2.16094,False,28.71535
7436,0.75313,0.40393,-4.16071,-9.29196,10.54596,0.48241,Jerry Fernström,0.75172,0.29086,-7.85224,-1.32269,False,35.57592
7437,-0.34755,0.23693,2.46343,-9.10417,10.00243,0.29664,Jerry Fernström,0.74159,1.81277,-7.20955,-0.77875,True,-16.14559
7438,0.83664,-0.02825,-3.06010,-8.75782,9.93263,-0.11896,Erik Sven Williams,-1.88993,2.30569,-8.98146,-0.22680,False,40.30213
7439,1.20840,0.21260,-5.70239,-9.43976,10.33855,0.24354,Jerry Fernström,0.96904,-0.13190,-9.62445,-0.10154,False,57.56898
7440,0.44018,-0.40173,3.90348,-8.91291,10.53831,-0.26532,Erik Sven Williams,-0.58053,-1.99769,-11.08070,1.25384,True,23.96090
7441,1.13316,0.47852,-1.09974,-9.03819,9.86235,0.51743,Jerry Fernström,0.29206,-2.37855,-10.49855,3.37627,False,56.10807
7442,0.82871,-0.42872,1.85308,-9.66676,9.98370,-0.20622,Erik Sven Williams,0.05656,-0.59779,-6.26606,0.18729,True,42.36187
7443,1.59675,-0.27165,-1.19528,-9.00528,10.10368,-0.18400,Erik Sven Williams,-0.09191,0.94905,-10.41698,-1.20498,False,79.23986
7444,2.53123,0.64649,-6.75630,-9.39178,10.26602,0.57439,Jerry Fernström,1.22716,1.22251,-7.63007,4.43529,False,123.18330
7445,0.35171,0.25378,-1.55685,-8.65022,10.02533,0.29664,Jerry Fernström,0.81088,-0.39496,-7.76781,-3.17944,False,16.80729
7446,0.69411,0.19112,5.79940,-9.39419,10.90527,0.46721,Jerry Fernström,-0.08174,-0.55033,-9.59573,-1.14384,True,37.60500
7447,0.61794,0.82917,-5.60359,-9.16256,10.18510,1.01807,Erik Sven Fernström,-1.29892,0.98320,-6.23558,-0.63409,False,28.09515
7448,0.94776,-0.15463,-0.19501,-9.70042,10.21916,0.00593,Erik Sven Williams,-0.81906,1.36467,-5.76515,1.91353,False,47.29072
7449,0.50039,-0.02378,0.79611,-8.71746,10.12364,-0.16879,Erik Sven Williams,-2.12014,0.55717,-7.20862,-2.16775,True,25.41744
7450,-0.41232,-0.11449,0.14823,-9.49108,10.20949,0.11601,Erik Sven Williams,-1.49066,0.82396,-8.19329,-2.27344,True,-20.54180
7451,1.84410,-0.42682,-2.75547,-9.99102,10.12274,-0.60216,Erik Sven Williams,-1.44310,0.76128,-8.25025,-1.20631,False,90.82739
7452,0.67784,0.37669,-4.50366,-9.43535,10.22503,0.33476,Jerry Fernström,-3.71668,1.67425,-9.18094,-2.16936,False,31.63996
7453,1.35626,0.20437,2.76969,-9.82236,10.47280,0.15047,Jerry Fernström,-0.14204,-1.00509,-11.96434,-1.00496,True,69.19762
7454,0.47472,-0.61456,-0.54160,-8.96635,10.28507,-0.42673,Erik Sven Williams,-1.64029,-0.20475,-9.79036,0.07446,False,23.46521
7455,0.77028,-0.24929,2.54977,-9.06219,10.24612,-0.19300,Erik Sven Williams,-1.17099,-0.45929,-10.91982,0.98423,True,39.78864
7456,1.68742,-0.65240,-0.20499,-8.99690,10.24697,-0.59484,Erik Sven Williams,-0.82847,-0.29797,-8.65325,1.43959,False,84.26829
7457,1.42118,1.09598,-4.19457,-9.39614,10.47483,1.09790,Erik Sven Fernström,2.16124,0.74187,-10.12843,-2.95299,False,68.96195
7458,-0.47928,-0.77029,1.08810,-9.35494,10.81211,-0.84499,Jerry från Solna,1.86344,-1.07438,-5.84662,-0.86739,True,-23.42013
7459,1.50002,-0.37182,4.80691,-8.78505,10.55288,-0.40361,Erik Sven Williams,-1.67070,-2.21125,-6.85964,-1.47654,True,77.40457
7460,-1.16343,-0.74797,4.88032,-8.88083,10.28388,-0.68125,Erik Sven Williams,-0.32042,1.04432,-7.25206,0.06615,True,-55.73139
7461,1.09422,-0.46312,7.61690,-8.99683,10.54521,-0.47488,Erik Sven Williams,1.46204,-0.48494,-8.79185,-1.97335,True,58.51940
7462,2.44509,0.23290,-0.13741,-9.11614,9.92888,0.19590,Jerry Fernström,0.58579,0.27013,-11.28740,0.70504,True,122.18561
7463,0.94499,-0.53548,-1.00305,-9.04139,10.04319,-0.38894,Erik Sven Williams,-1.91061,-0.68858,-10.51900,0.69532,False,46.74815
7464,1.23980,1.10718,-5.19521,-8.91751,10.73680,1.16786,Erik Sven Fernström,-0.25432,-0.09124,-9.70917,-2.68039,False,59.39258
7465,0.50494,-0.51935,-2.19597,-8.98175,10.02610,-0.48071,Erik Sven Williams,-2.75726,-1.02586,-7.59809,-2.20137,False,24.14903
7466,-0.61446,-0.99240,0.56546,-9.62779,10.06319,-1.00981,Jerry från Solna,-1.50502,0.00164,-6.68956,-0.65137,False,-30.44015
7467,1.15168,0.66701,2.67294,-9.09039,10.27766,0.65644,Jerry Fernström,-1.11506,1.66513,-11.13323,0.46247,True,58.92029
7468,1.94899,0.02358,1.73177,-9.15482,10.80036,-0.00950,Jerry Fernström,0.50519,-1.76141,-6.72533,-2.37131,True,98.31560
7469,1.95884,1.09206,0.61461,-9.99030,10.59678,1.37625,Erik Sven Fernström,-0.99724,0.82824,-9.32883,-2.73027,True,98.24912
7470,2.05285,-0.33580,-7.87889,-9.05732,10.14747,-0.42676,Erik Sven Williams,-1.07639,-2.60634,-9.27745,-0.00169,False,98.70286
7471,3.13720,0.03011,-3.24002,-9.31347,10.56642,-0.06030,Jerry Fernström,-2.48227,-1.96044,-6.61858,-1.53688,False,155.23983
7472,-0.17799,0.87255,-0.10715,-9.56516,10.43494,0.82807,Erik Sven Fernström,0.00915,-0.49450,-8.60124,4.32785,True,-8.95308
7473,1.98555,-0.24341,-3.87414,-9.95532,10.32099,-0.17378,Erik Sven Williams,0.37180,0.60438,-11.26770,-1.36728,False,97.34056
7474,0.10900,-0.61124,1.41597,-9.09593,10.09858,-0.75806,Erik Sven Williams,0.12664,-1.83198,-8.21900,0.94566,True,6.15815
7475,1.71155,-0.02087,-0.11682,-8.96094,10.36410,-0.03662,Erik Sven Williams,-0.78168,1.16375,-10.72096,-0.13139,False,85.51900
7476,0.90813,0.44059,-2.50614,-9.24353,10.73915,0.43700,Jerry Fernström,1.72619,-1.37976,-9.98471,-0.31137,False,44.15322
7477,1.21980,-0.47329,0.73677,-9.76287,10.31413,-0.55561,Erik Sven Williams,-0.65664,-0.91289,-8.60652,4.42213,True,61.35842
7478,0.82530,-1.41049,-2.33860,-9.20186,10.47731,-1.37269,Jerry från Solna,2.20783,-1.99888,-9.16362,-3.75035,False,40.09566
7479,1.80473,-0.47618,-5.43502,-9.12481,10.43912,-0.60738,Erik Sven Williams,-0.40837,0.40897,-9.17946,-1.46058,False,87.51924
7480,1.50274,0.20975,-2.32998,-9.28731,9.90423,0.28683,Jerry Fernström,-0.35383,2.00244,-9.21535,-2.14966,False,73.97177
7481,1.20436,-0.24206,0.40412,-9.68520,10.24583,-0.19330,Erik Sven Williams,0.53662,-0.09512,-10.04513,-1.49754,True,60.41994
7482,-0.17660,0.00896,1.53253,-9.16238,10.73505,-0.07070,Jerry Fernström,0.30017,-0.23926,-8.55206,-1.48702,True,-8.06392
7483,0.66173,0.65172,-2.06614,-9.28290,10.40096,0.60291,Jerry Fernström,1.31374,-0.41671,-9.26519,0.07752,False,32.05350
7484,2.22427,-0.56659,1.62009,-9.62738,10.91357,-0.64771,Erik Sven Williams,1.20493,0.98055,-5.54453,-2.87502,True,112.02333
7485,0.62730,-0.15249,0.35497,-8.58401,10.58165,-0.25442,Erik Sven Williams,-0.21388,1.01622,-10.71440,-2.61626,True,31.54238
7486,0.82086,0.34716,-2.88812,-9.22968,9.95383,0.44616,Jerry Fernström,-1.40392,-1.72600,-11.18894,4.08515,False,39.59908
7487,0.69124,0.27725,-2.30480,-9.20377,10.81842,0.28475,Jerry Fernström,0.09588,-2.69350,-11.97996,-0.88470,False,33.40944
7488,-0.10215,-0.17655,-0.14918,-9.39296,10.47234,-0.18061,Erik Sven Williams,0.35934,0.81109,-5.33029,-1.74326,False,-5.18229
7489,-0.16441,0.62325,2.37879,-9.63797,10.15004,0.49850,Jerry Fernström,1.09618,-0.63026,-7.22352,-0.68769,True,-7.03087
7490,1.10747,-0.73415,1.55602,-9.42515,10.36726,-0.79757,Erik Sven Williams,-0.64842,-1.13596,-9.83451,-4.11264,True,56.15130
7491,2.03613,0.59630,-3.40634,-9.44331,10.44143,0.57408,Jerry Fernström,-1.11804,-1.17909,-7.26053,-3.31475,False,100.10349
7492,-0.71545,-0.16066,4.44889,-9.26701,10.43899,-0.00798,Erik Sven Williams,-0.58469,-0.15602,-7.83498,-2.47337,True,-33.54830
7493,1.66619,0.36857,-2.28622,-9.60016,10.15037,0.42006,Jerry Fernström,-0.18137,-1.33951,-9.97312,1.79613,False,82.16630
7494,2.24600,0.99756,-2.05943,-9.23445,10.65374,0.99898,Erik Sven Fernström,1.39218,2.46144,-7.11142,-0.77237,False,111.27008
7495,0.48393,1.38691,2.24761,-9.26708,9.92969,1.57184,Erik Sven Fernström,0.17296,-0.80976,-13.09237,0.22922,True,25.32049
7496,-0.64144,-1.04127,4.49936,-8.91929,10.50810,-0.90378,Jerry från Solna,0.09186,-1.52747,-9.88929,-2.06390,True,-29.82233
7497,0.18016,-0.50730,-4.60247,-8.99837,9.99749,-0.30732,Erik Sven Williams,-1.01908,-2.31866,-8.29551,-1.29426,False,6.70681
7498,0.68400,0.22656,-1.40162,-8.96572,9.97931,0.32374,Jerry Fernström,1.46422,-0.04486,-8.35149,1.01732,False,33.49901
7499,0.97672,-0.66099,-0.41208,-9.19067,10.44018,-0.73009,Erik Sven Williams,-1.32161,-1.40235,-12.83777,3.96593,False,48.63009
7500,0.58239,-0.31657,-6.36673,-9.77883,10.36861,-0.19346,Erik Sven Williams,1.26441,1.07187,-9.18698,-0.32289,False,25.93600
7501,1.49671,-1.13950,-3.71354,-9.62185,10.79374,-0.94575,Jerry från Solna,0.03607,-0.52411,-9.01122,-2.99524,False,72.97868
7502,0.09202,0.76628,-2.49327,-9.27881,10.07983,0.92525,Erik Sven Fernström,-1.08566,-1.00553,-8.09995,-1.58758,False,3.35457
7503,0.35154,1.25425,-2.61697,-9.96035,10.58862,1.34863,Erik Sven Fernström,-0.14585,0.03443,-11.24124,2.31808,False,16.26834
7504,0.99312,0.29377,-5.20536,-9.30715,10.09716,0.47838,Jerry Fernström,0.59662,0.26775,-10.10516,1.58760,False,47.05307
7505,1.14995,0.19230,0.55976,-10.05402,10.51202,0.34413,Jerry Fernström,-0.88080,0.23288,-8.03930,0.60321,True,57.77752
7506,1.56215,0.43381,0.93609,-9.30194,10.39056,0.57081,Jerry Fernström,-0.48399,-0.57311,-7.83299,-1.87705,True,78.57558
7507,0.70668,0.06467,1.29093,-9.59713,10.33370,0.02761,Jerry Fernström,1.72911,1.33176,-8.80324,0.73884,True,35.97922
7508,0.62375,-0.70819,1.88451,-9.91667,10.20914,-0.42356,Erik Sven Williams,0.63936,0.71348,-7.33356,-1.35310,True,32.12990
7509,1.26129,0.22175,-2.84205,-9.73320,10.47281,0.13376,Jerry Fernström,1.07840,-1.89006,-8.88152,0.33367,False,61.64336
7510,1.74215,-0.02352,-7.06975,-9.74061,10.88437,-0.02652,Erik Sven Williams,0.41920,-0.75831,-8.04622,-1.29856,False,83.57257
7511,1.50173,0.00505,-0.85585,-9.20624,10.51163,-0.18801,Jerry Fernström,-0.09023,1.50457,-8.20736,-0.44818,False,74.65833
7512,1.55474,1.24343,-4.65118,-9.38654,10.29528,1.26188,Erik Sven Fernström,-1.81190,-0.43276,-7.62163,0.35683,False,75.41162
7513,0.66663,-1.06799,-2.02661,-9.16165,10.58064,-1.03980,Jerry från Solna,-0.50630,1.74530,-9.20587,0.19827,False,32.31815
7514,0.59051,-0.86186,-3.44555,-9.22763,9.89897,-0.97953,Jerry från Solna,-1.08183,-0.20420,-7.79076,0.01300,False,27.80274
7515,0.34428,0.15367,5.65651,-8.83246,10.84073,0.04253,Jerry Fernström,0.16998,0.15115,-7.52421,-2.75002,True,20.04204
7516,-0.38782,0.54325,-0.71043,-9.54507,10.47576,0.42452,Jerry Fernström,1.79151,1.99961,-9.27942,-1.47149,False,-19.74636
7517,0.87109,0.54994,1.21903,-9.62363,10.23214,0.50454,Jerry Fernström,-0.27848,-1.26131,-6.85077,-0.74284,True,44.16399
7518,0.35528,-1.02971,2.83956,-9.01007,10.36917,-1.14810,Jerry från Solna,-1.88542,-1.50775,-7.30664,-0.85660,True,19.18359
7519,1.63613,0.33398,0.05375,-9.30945,10.74847,0.44740,Jerry Fernström,1.50553,-2.26305,-8.36496,-0.83612,True,81.83358
7520,1.25852,0.02760,-7.10668,-8.79226,10.41485,-0.01246,Jerry Fernström,1.40766,-0.63980,-10.77195,1.12806,False,59.37268
7521,1.45925,-1.23291,-1.73045,-9.69522,9.99326,-1.17752,Jerry från Solna,-0.79615,1.26347,-6.39254,-0.60148,False,72.09729
7522,0.87080,-1.24414,-2.06537,-8.74350,10.13095,-1.20955,Jerry från Solna,-3.00584,-3.04158,-7.57557,-0.53389,False,42.50733
